id,name,from_bus,to_bus,voltage_kv,action_type,circuits,line_type,length_km,target_cod_year,status,province,region_key,source_page,source_table
RUPTL-JAMALI-T-0508,Padangsambian II / Canggu — Padangsambian,Padangsambian II / Canggu,Padangsambian,150,New,2,SKTT,17.6,2029,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0509,Pemecutan Kelod II — Pemecutan Kelod,Pemecutan Kelod II,Pemecutan Kelod,150,New,2,SKTT,20.0,2029,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0510,Gilimanuk — Antosari (Ekstension),Gilimanuk,Antosari (Ekstension),500,New,2,SUTET,151.2,2030,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0511,Antosari (Ekstension) — Tx. Celukan Bawang,Antosari (Ekstension),Tx. Celukan Bawang,150,New,2,SUTT,1.4,2030,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0512,Antosari (Ekstension) — Tx. Kapal,Antosari (Ekstension),Tx. Kapal,150,New,2,SUTT,2.0,2030,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0513,Antosari (Ekstension) — Tx. Negara,Antosari (Ekstension),Tx. Negara,150,New,2,SUTT,2.0,2030,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0514,Antosari (Ekstension) — Tx. Tanah Lot,Antosari (Ekstension),Tx. Tanah Lot,150,New,2,SUTT,1.0,2030,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0515,New Sanur — Inc. (Gianyar - Sanur),New Sanur,Inc. (Gianyar - Sanur),150,New,2,SUTT,2.0,2030,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0516,BESS Bali (Kuota) III — Bali Eksisting / Baru,BESS Bali (Kuota) III,Bali Eksisting / Baru,150,New,2,SUTT,10.0,2026,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0517,PLTS Bali (Kuota) III — Inc.(Bali Eksisting / Baru A - Bali Eksisting / Baru B),PLTS Bali (Kuota) III,Inc.(Bali Eksisting / Baru A - Bali Eksisting / Baru B),150,New,4,SUTT,1.5,2026,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0518,PLTS Jawa-Bali (Kuota) — Bali Eksisting / Baru,PLTS Jawa-Bali (Kuota),Bali Eksisting / Baru,150,New,2,SUTT,10.0,2034,Planned,Bali,jamali,946,
RUPTL-JAMALI-T-0519,PLTS Jawa-Bali (Kuota) Tersebar VIII (2) — Bali Eksisting / Baru,PLTS Jawa-Bali (Kuota) Tersebar VIII (2),Bali Eksisting / Baru,150,New,2,SUTT,10.0,2034,Planned,Bali,jamali,947,Tabel B7.14
RUPTL-JAMALI-T-0520,PLTP Bedugul 1 — Bali Eksisting / Baru,PLTP Bedugul 1,Bali Eksisting / Baru,150,New,2,SUTT,20.0,2030,Planned,Bali,jamali,947,Tabel B7.14
RUPTL-JAMALI-T-0521,BESS Jawa- Bali (Kuota) Tersebar IX — Bali Eksisting / Baru,BESS Jawa- Bali (Kuota) Tersebar IX,Bali Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Bali,jamali,947,Tabel B7.14
RUPTL-JAMALI-T-0522,PLTP Bedugul 2 — Bali Eksisting / Baru,PLTP Bedugul 2,Bali Eksisting / Baru,150,New,2,SUTT,20.0,2033,Planned,Bali,jamali,947,Tabel B7.14
RUPTL-JAMALI-T-0523,PLTP Bedugul 3 — Bali Eksisting / Baru,PLTP Bedugul 3,Bali Eksisting / Baru,150,New,2,SUTT,20.0,2033,Planned,Bali,jamali,947,Tabel B7.14
RUPTL-JAMALI-T-0524,PLTS Jawa-Bali (Kuota) Tersebar IX — Bali Eksisting / Baru,PLTS Jawa-Bali (Kuota) Tersebar IX,Bali Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Bali,jamali,947,Tabel B7.14
RUPTL-JAMALI-T-0525,PLTS Jawa-Bali (Kuota) Tersebar V & VI — Bali Eksisting,PLTS Jawa-Bali (Kuota) Tersebar V & VI,Bali Eksisting,150,New,2,SUTT,10.0,,Planned,Bali,jamali,947,Tabel B7.14
RUPTL-JAMALI-T-0526,PLTB Jawa-Bali (Kuota) Tersebar V — Bali Eksisting,PLTB Jawa-Bali (Kuota) Tersebar V,Bali Eksisting,150,New,2,SUTT,10.0,2034,Planned,Bali,jamali,947,Tabel B7.14
RUPTL-JAMALI-T-0527,Antosari (Extension) — Padangsambian II,Antosari (Extension),Padangsambian II,150,New,2,SUTT,37.2,2031,Planned,Bali,jamali,947,Tabel B7.14
RUPTL-JAMALI-T-0528,Antosari (Extension) — Tx. Pemecutan Kelod II,Antosari (Extension),Tx. Pemecutan Kelod II,150,New,2,SUTT,37.2,2031,Planned,Bali,jamali,947,Tabel B7.14
RUPTL-JAMALI-T-0529,Padang Sambian II — Padang Sambian I,Padang Sambian II,Padang Sambian I,150,New,2,SKTT,18.92,2031,Planned,Bali,jamali,947,Tabel B7.14
RUPTL-JAMALI-T-0530,Tx. Pemecutan Kelod II — Pemecutan Kelod I,Tx. Pemecutan Kelod II,Pemecutan Kelod I,150,New,2,SKTT,25.8,2031,Planned,Bali,jamali,947,Tabel B7.14
RUPTL-JAMALI-T-0531,BESS Bali (Kuota) Tersebar VII — Bali Eksisting / Baru,BESS Bali (Kuota) Tersebar VII,Bali Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Bali,jamali,947,Tabel B7.14
RUPTL-JAMALI-T-0532,BESS Bali (Kuota) Tersebar VII — Bali Eksisting / Baru,BESS Bali (Kuota) Tersebar VII,Bali Eksisting / Baru,150,New,2,SUTT,10.0,,Planned,Bali,jamali,947,Tabel B7.14
RUPTL-JAMALI-T-0533,PLTS Jawa-Bali (Kuota) Tersebar VII (1) — Bali Eksisting / Baru,PLTS Jawa-Bali (Kuota) Tersebar VII (1),Bali Eksisting / Baru,150,New,2,SUTT,10.0,2034,Planned,Bali,jamali,947,Tabel B7.14
RUPTL-JAMALI-T-0534,PLTS Jawa-Bali (Kuota) Tersebar VII (2) — Bali Eksisting / Baru,PLTS Jawa-Bali (Kuota) Tersebar VII (2),Bali Eksisting / Baru,150,New,2,SUTT,10.0,2034,Planned,Bali,jamali,947,Tabel B7.14
RUPTL-JAMALI-T-0535,PLTGU Jawa Bali-6 — Tinga - Tinga,PLTGU Jawa Bali-6,Tinga - Tinga,150,New,2,SUTT,1.0,2029,Planned,Bali,jamali,947,Tabel B7.14
RUPTL-JAMALI-T-0536,Amlapura — Gianyar,Amlapura,Gianyar,150,,2,SUTT,67.79,2028,Planned,Bali,jamali,947,Tabel B7.14
