id,voltage_class,voltage_kv_max,voltage_kv_all,length_km,osm_id,osm_voltage,source_id
TRM-JMB-2289,150 kV,150.0,150,0.04,way/1490186672,150000,OSM-overpass
TRM-JMB-2290,150 kV,150.0,150,0.041,way/1490186673,150000,OSM-overpass
TRM-JMB-2291,150 kV,150.0,150,0.023,way/1490186674,150000,OSM-overpass
TRM-JMB-2292,150 kV,150.0,150,0.023,way/1490186675,150000,OSM-overpass
TRM-JMB-2293,150 kV,150.0,150,7.719,way/1490186676,150000,OSM-overpass
TRM-JMB-2294,150 kV,150.0,150,0.042,way/1490186677,150000,OSM-overpass
TRM-JMB-2295,150 kV,150.0,150,0.042,way/1490186678,150000,OSM-overpass
TRM-JMB-2296,150 kV,150.0,150,0.022,way/1490186679,150000,OSM-overpass
TRM-JMB-2297,150 kV,150.0,150,0.021,way/1490186680,150000,OSM-overpass
TRM-JMB-2298,150 kV,150.0,150,0.059,way/1491110525,150000,OSM-overpass
TRM-JMB-2299,150 kV,150.0,150,0.045,way/1491110526,150000,OSM-overpass
TRM-JMB-2300,150 kV,150.0,150,0.03,way/1491110527,150000,OSM-overpass
TRM-JMB-2301,150 kV,150.0,150,0.017,way/1491110528,150000,OSM-overpass
TRM-JMB-2302,150 kV,150.0,150,0.018,way/1491110529,150000,OSM-overpass
TRM-JMB-2303,150 kV,150.0,150,0.018,way/1491110530,150000,OSM-overpass
TRM-JMB-2304,150 kV,150.0,150,0.049,way/1491110531,150000,OSM-overpass
TRM-JMB-2305,150 kV,150.0,150,0.05,way/1491110532,150000,OSM-overpass
TRM-JMB-2306,150 kV,150.0,150,0.014,way/1491110533,150000,OSM-overpass
TRM-JMB-2307,150 kV,150.0,150,0.014,way/1491110534,150000,OSM-overpass
TRM-JMB-2308,150 kV,150.0,150,0.032,way/1491110535,150000,OSM-overpass
TRM-JMB-2309,150 kV,150.0,150,0.034,way/1491110536,150000,OSM-overpass
TRM-JMB-2310,150 kV,150.0,150,0.019,way/1491110537,150000,OSM-overpass
TRM-JMB-2311,150 kV,150.0,150,1.312,way/1491110541,150000,OSM-overpass
TRM-JMB-2312,150 kV,150.0,150,0.125,way/1491110542,150000,OSM-overpass
TRM-JMB-2313,150 kV,150.0,150,0.005,way/1491110543,150000,OSM-overpass
TRM-JMB-2314,150 kV,150.0,150,0.005,way/1491110544,150000,OSM-overpass
TRM-JMB-2315,150 kV,150.0,150,0.023,way/1491110549,150000,OSM-overpass
TRM-JMB-2316,500 kV,500.0,500,5.276,way/1496134482,500000,OSM-overpass
TRM-JMB-2317,500 kV,500.0,500,0.664,way/1496134483,500000,OSM-overpass
TRM-JMB-2318,500 kV,500.0,500,0.665,way/1496134484,500000,OSM-overpass
TRM-JMB-2319,150 kV,150.0,150,0.356,way/1500628364,150000,OSM-overpass
TRM-JMB-2320,150 kV,150.0,150,0.309,way/1500628365,150000,OSM-overpass
TRM-JMB-2321,150 kV,150.0,150,0.118,way/1504881447,150000,OSM-overpass
TRM-JMB-2322,70 kV,70.0,70,0.574,way/1505531317,70000,OSM-overpass
TRM-JMB-2323,70 kV,70.0,70,0.159,way/1505531318,70000,OSM-overpass
TRM-JMB-2324,70 kV,70.0,70,0.909,way/1505550875,70000,OSM-overpass
TRM-JMB-2325,150 kV,150.0,150,2.644,way/1505591570,150000,OSM-overpass
TRM-JMB-2326,500 kV,500.0,500,0.244,way/1507430234,500000,OSM-overpass
TRM-JMB-2327,500 kV,500.0,500,0.249,way/1507430235,500000,OSM-overpass
TRM-JMB-2328,500 kV,500.0,500,0.206,way/1507430236,500000,OSM-overpass
TRM-JMB-2329,500 kV,500.0,500,0.211,way/1507430237,500000,OSM-overpass
TRM-JMB-2330,500 kV,500.0,500,0.207,way/1507430238,500000,OSM-overpass
TRM-JMB-2331,500 kV,500.0,500,0.111,way/1507430239,500000,OSM-overpass
TRM-JMB-2332,500 kV,500.0,500,0.105,way/1507430919,500000,OSM-overpass
TRM-JMB-2333,500 kV,500.0,500,0.309,way/1507430920,500000,OSM-overpass
TRM-JMB-2334,500 kV,500.0,500,0.118,way/1507430921,500000,OSM-overpass
TRM-JMB-2335,500 kV,500.0,500,0.213,way/1507471303,500000,OSM-overpass
TRM-JMB-2336,500 kV,500.0,500,0.229,way/1507471304,500000,OSM-overpass
TRM-JMB-2337,500 kV,500.0,500,0.272,way/1507471305,500000,OSM-overpass
TRM-JMB-2338,500 kV,500.0,500,0.258,way/1507471306,500000,OSM-overpass
TRM-JMB-2339,500 kV,500.0,500,0.213,way/1507471307,500000,OSM-overpass
TRM-JMB-2340,500 kV,500.0,500,0.314,way/1507471308,500000,OSM-overpass
TRM-JMB-2341,500 kV,500.0,500,0.28,way/1507471309,500000,OSM-overpass
TRM-JMB-2342,500 kV,500.0,500,0.211,way/1507471310,500000,OSM-overpass
TRM-JMB-2343,500 kV,500.0,500,0.527,way/1507654062,500000,OSM-overpass
TRM-JMB-2344,500 kV,500.0,500,0.303,way/1507654063,500000,OSM-overpass
TRM-JMB-2345,500 kV,500.0,500,0.297,way/1507654064,500000,OSM-overpass
TRM-JMB-2346,500 kV,500.0,500,0.172,way/1507654065,500000,OSM-overpass
TRM-JMB-2347,500 kV,500.0,500,0.172,way/1507654066,500000,OSM-overpass
TRM-JMB-2348,500 kV,500.0,500,0.299,way/1507654067,500000,OSM-overpass
TRM-JMB-2349,500 kV,500.0,500,0.173,way/1507654068,500000,OSM-overpass
TRM-JMB-2350,500 kV,500.0,500,0.292,way/1507654069,500000,OSM-overpass
TRM-JMB-2351,500 kV,500.0,500,0.115,way/1507654070,500000,OSM-overpass
TRM-JMB-2352,500 kV,500.0,500,0.186,way/1507654071,500000,OSM-overpass
TRM-JMB-2353,500 kV,500.0,500,12.513,way/1507654072,500000,OSM-overpass
TRM-JMB-2354,500 kV,500.0,500,0.3,way/1507654073,500000,OSM-overpass
TRM-JMB-2355,150 kV,150.0,150,2.859,way/1507655378,150000,OSM-overpass
TRM-JMB-2356,150 kV,150.0,150,0.218,way/1508175460,150000,OSM-overpass
TRM-JMB-2357,500 kV,500.0,500,0.073,way/1508189633,500000,OSM-overpass
TRM-JMB-2358,500 kV,500.0,500,0.066,way/1508189634,500000,OSM-overpass
